outcome,carat,cut,color,clarity,depth,table,price,x,y,z,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a6,a7,a8,a9,a10,b6,b7,b8,b9,b10
0,1.15,Premium,G,VS1,61.7,58,7535,6.73,6.7,4.14,0.433205161942169,0.836521889548749,0.565007627476007,0.378122518071905,0.431917448993772,0.23662613122724,0.171780821634457,0.646093861199915,0.239822948817164,0.74856600840576,1.3660953755906,-0.558288264651298,0.0724248186321852,0.561957328382563,-0.8728689813324,0.199164464625037,-0.311104153526658,-0.486022986136062,0.14968964084691,1.10291345039103
0,1.21,Ideal,G,VS1,61.8,57,10685,6.81,6.86,4.23,0.998091374989599,0.709999349666759,0.916648817248642,0.0835791386198252,0.808512405958027,0.0135575125459582,0.715961476089433,0.65556473704055,0.26884558913298,0.667215541470796,1.77312579263849,0.96523099747395,-0.293251609212588,1.79071081516829,1.01792977113666,1.27684204669511,0.557511546650641,-0.645350333529979,0.227138446430164,1.22514404261649
1,0.32,Good,H,VVS2,63.4,56,645,4.34,4.37,2.76,0.520441723521799,0.953635957324877,0.723126945784316,0.530239555751905,0.597934576217085,0.997853605076671,0.230554360197857,0.906261955620721,0.978694945806637,0.440281342016533,1.59873894779423,1.20071158030008,0.0615795855168148,0.678348181687731,-1.415200609471,-1.81571998941477,-2.72747393160356,-3.34986808556488,0.124244037699261,0.749564805755805
0,0.25,Very Good,E,VVS2,59.8,59,575,4.07,4.09,2.44,0.0468735732138157,0.159061268437654,0.746245034970343,0.681710917502642,0.104468582198024,0.560586389619857,0.0462640761397779,0.762087542330846,0.36090176505968,0.680773372063413,0.257141697041993,-0.870941509835018,-0.237672216638684,-0.0284834243476767,0.228704864077469,-0.550752851020865,0.59778733304452,0.427435801717352,1.00118536915191,-0.152481710125998
0,0.76,Good,G,VS1,60.3,60.7,3121,5.86,5.9,3.55,0.297596193384379,0.447170002153143,0.566237774677575,0.281556298024952,0.0724952181335539,0.0332821772899479,0.49693241273053,0.799240824300796,0.85500989924185,0.742080428870395,-0.526416540815245,0.342786097977218,-0.844813337123527,-1.08009750702744,-0.846649114449387,-0.839072721741461,1.11266439465854,0.247399370135633,-0.0277363544403422,0.337696700485996
0,1.2,Good,E,SI1,64,61,7096,6.67,6.61,4.25,0.822789123281837,0.332576758461073,0.509635758819059,0.211319477995858,0.893607320031151,0.306624725926667,0.744491884950548,0.475437852321193,0.86511835642159,0.73397371196188,0.571377030019998,0.259564162899137,-0.509684622026694,-1.16991269524802,0.600596724584428,-0.473813154629943,1.62912201163268,-1.27048105745208,-0.423249923471438,-0.0328691548590741
1,2.06,Premium,G,SI1,59.3,61,13317,8.44,8.36,4.98,0.24151941947639,0.178143613506109,0.624305080156773,0.263620738871396,0.475038192234933,0.475739791756496,0.28323717857711,0.0756839222740382,0.819923670962453,0.491295468993485,0.966632519479915,-0.653380046001478,0.0421363693027803,-0.307618917846004,0.176108069882861,0.228872345558753,-0.106448329110974,-0.406912839273257,-1.27434303867846,-1.98438549202907
0,0.33,Premium,H,VS2,62.4,58,521,4.39,4.42,2.75,0.581225898815319,0.884598788572475,0.579883239464834,0.460023991996422,0.539719244465232,0.910161183681339,0.474800501018763,0.346640573116019,0.0926890394184738,0.924846875248477,0.595038538948947,0.406440311690306,0.460163283841917,0.578155640650362,0.0610912546333211,-0.314788426934434,-0.345273806235793,0.245594286964643,0.825911411142891,-0.000640953215869544
1,0.7,Good,I,SI1,62.8,59,1790,5.59,5.65,3.53,0.0774023961275816,0.419052413897589,0.497505051549524,0.991611316567287,0.295645666774362,0.771022142609581,0.639636299805716,0.0953988940455019,0.0705997741315514,0.289609550964087,0.145472925700902,0.430597388369145,-0.409572066757726,-1.64076177846485,-1.32750172524351,-0.00727144459747309,0.357640663608863,0.362068565616193,0.107690975616281,-0.077082871594141
0,0.91,Premium,E,SI2,62.8,59,3898,6.16,6.13,3.86,0.431162117514759,0.292323718313128,0.793310804059729,0.960028410656378,0.690949844429269,0.502308091148734,0.032873785821721,0.894315366167575,0.0360186980105937,0.710597281577066,0.23909453029453,-0.543469645243234,0.322512874690719,0.819032000970977,0.216510687214934,0.263888400453963,0.811544260162199,0.314764439851729,0.973577929496443,0.92286123347107
0,0.3,Very Good,E,VVS2,63.2,59,878,4.28,4.27,2.7,0.364252658560872,0.0341164742130786,0.452764061279595,0.061796571360901,0.241754034068435,0.134401002433151,0.031733863055706,0.295201317640021,0.0719084383454174,0.276573515962809,-1.46323961822832,-0.761363637459837,-1.19246817652269,-2.26144361408966,-1.91540152970844,-2.03403131677847,-1.0525549094382,-0.938684944566752,-0.548205132500872,-0.19092783709219
1,0.27,Ideal,D,VVS1,61.7,57,586,4.16,4.2,2.58,0.842700571287423,0.679943602299318,0.37948222598061,0.577119341585785,0.675480403006077,0.635721899336204,0.908925664611161,0.188990344526246,0.860970695968717,0.106219138251618,1.9308314313997,1.77886648187089,1.13620168976459,1.2319363660776,0.712891624457964,1.95396576205075,0.946717408339983,1.45356109399719,0.361103428435944,0.244719097770107
1,0.42,Very Good,E,VVS1,60.5,55,1365,4.85,4.9,2.95,0.264817120274529,0.895841189427301,0.504416847368702,0.0116669530980289,0.639684261754155,0.818726130994037,0.329167305491865,0.323993229772896,0.432901161490008,0.184947340749204,-1.11639212971274,1.24458849534833,-0.186041294336411,0.355662014396818,0.305644583973369,0.650405400759674,-0.274659923455818,0.873360053797346,-0.81748333005605,0.602788688934659
0,1.17,Ideal,F,VS2,61.8,55,8072,6.81,6.74,4.19,0.0369629482738674,0.123372111702338,0.945174604654312,0.2182004339993,0.373768680263311,0.474204554455355,0.99630789225921,0.85902676358819,0.395668424665928,0.836403002263978,0.251051932965279,0.562245153605197,1.54646457654552,0.821781832013606,1.5872650940147,-0.892259597135983,0.485772866517152,-2.50240909987744,-1.19215986906739,-0.0237466688146709
1,1.1,Ideal,G,VS1,61.3,56,8775,6.65,6.69,4.09,0.993261028779671,0.486215860582888,0.511170268291608,0.962460806127638,0.95568019291386,0.245490039465949,0.355969171272591,0.168532995507121,0.231158244190738,0.946930999634787,0.413490875806081,-0.0304463122296429,0.613387048057803,1.50633448400792,-0.417177050541807,-0.946202747589527,-0.544470873692056,-1.81805107343028,-2.21324642117083,-0.918921989303915
1,0.7,Ideal,G,VS1,62.6,56,2670,5.65,5.7,3.55,0.366255288943648,0.688584425253794,0.0533892863895744,0.891825641738251,0.818218694301322,0.692041926085949,0.563752671703696,0.760479382239282,0.721523240208626,0.536214971914887,0.597922541752051,-0.0566559098803555,0.631683489860901,1.6696940459774,0.821172289960525,1.04780074517648,0.328594014818142,-0.636156625018234,0.114232914933436,0.821185161121461
1,0.34,Premium,G,VVS2,61.2,59,995,4.5,4.46,2.74,0.0895509393885732,0.966838455060497,0.600890778005123,0.231659451499581,0.849330699536949,0.387998060090467,0.0630266105290502,0.958231260068715,0.404910346493125,0.344204918947071,0.159299918829086,0.958139493387381,-0.208083223162802,-0.440973419379453,-0.437260341189717,-0.0633864468720002,0.804611334734037,0.594139523323659,-0.241752742263415,-1.07589975206206
1,0.51,Very Good,E,SI2,60.7,56,1104,5.17,5.21,3.15,0.5591172168497,0.634451704099774,0.43171735922806,0.163528240518644,0.96304646669887,0.634971129242331,0.76441286271438,0.944874830078334,0.40936511522159,0.642927823821083,-0.259654843420531,-1.35270741202634,-0.728841291549098,0.430593546986864,0.974858778959485,0.361692066297095,0.171199176317554,0.936192129889105,-0.140778604648169,0.249519284732423
1,1.04,Very Good,G,VVS2,62.8,54,7481,6.39,6.5,4.05,0.0350826729554683,0.692610721802339,0.626511691370979,0.731110175838694,0.71947767608799,0.233709529275075,0.631378480233252,0.982655692612752,0.592534808907658,0.573963345494121,0.348341870006963,1.66709184496144,1.03121492632637,1.35206222266502,0.435343898671654,0.990949612425302,0.477699406891647,0.489329609245551,-0.296690575909396,0.097931580742474
1,0.57,Ideal,E,VVS2,62.5,54,2372,5.35,5.28,3.32,0.885619234060869,0.954802099615335,0.371470548445359,0.860519627807662,0.255887746112421,0.50477457116358,0.612704063300043,0.536677326541394,0.902191366069019,0.84258881257847,-1.90412450621861,-1.47461052770072,-1.66942082885047,-0.40645984292367,-0.912645117019648,-1.27864864189591,-0.445523442552851,0.896642501631966,-0.870117603279462,-2.22282406808081
1,0.7,Very Good,H,VS1,62.4,57,2145,5.64,5.7,3.54,0.525328450836241,0.535966161871329,0.0209939673077315,0.579056174494326,0.634063729317859,0.489144054474309,0.324259725632146,0.221692754188553,0.715271654073149,0.807217745576054,0.181454789815525,0.532808692254596,0.403859712609686,-0.0951674438242643,1.21581054120181,0.837566401789837,0.0516892558893031,-2.66496229138566,0.190252469694857,0.115031372310061
0,0.3,Ideal,G,IF,62.3,52.8,830,4.29,4.33,2.69,0.349072016309947,0.34744590613991,0.662460890598595,0.327534855343401,0.164104647003114,0.133900383720174,0.864446948748082,0.0626572482287884,0.565275416010991,0.00184075068682432,-0.155633067447882,0.542769747902839,0.266079508917921,0.766540186587713,0.487672801230797,1.40146363254312,-0.073579551659164,-0.776599596161831,0.484791191712458,1.58909771483503
0,0.59,Premium,G,SI1,60.5,59,1437,5.44,5.41,3.28,0.161663180449978,0.777577616740018,0.42334443400614,0.899359056027606,0.767738923197612,0.96157891000621,0.70337087335065,0.595541918184608,0.710402616299689,0.96682398323901,0.6784370840199,-0.0234221618156516,0.14960521462935,0.433390652477886,1.37772969227941,-1.0135475738587,-1.41261778423788,-1.83903054641342,-1.2807618520572,-0.220449784953653
0,1.11,Ideal,G,IF,61.2,54,10053,6.71,6.73,4.11,0.35259757284075,0.540760569972917,0.0301750234793872,0.138241198146716,0.599608010379598,0.0372336558066309,0.374837879091501,0.736173188779503,0.288927717367187,0.369358126539737,-0.903627374292807,-1.62142612678442,0.930131805780522,-0.0535218145833654,0.467892768262314,1.0975654661182,0.858118727551024,-0.722269374344454,-1.46812916850671,0.680364743669192
0,0.26,Ideal,H,VS1,62.2,54,482,4.09,4.11,2.55,0.675987700466067,0.653684315504506,0.716929305111989,0.629963130690157,0.349789011059329,0.803399587748572,0.0756389133166522,0.478157010162249,0.151754226768389,0.689285556320101,-0.326761331698429,0.442274146827826,0.682231507442204,-0.449989590144808,-0.724135393245393,-0.188993262618353,1.15049929658585,-0.138990103748078,0.00655673392785058,0.31665151090725
1,0.37,Ideal,E,VS2,62.5,56,1041,4.61,4.58,2.87,0.950632303021848,0.403649108717218,0.500418052310124,0.126819287892431,0.979144992306828,0.609357027104124,0.130437509389594,0.717326920013875,0.631849977420643,0.944074111059308,0.0996887112308879,-0.0184143723988736,-1.10294771496586,1.68245014192101,0.440944408027264,-0.299564684588204,-1.48413840840419,-0.677107922069159,-0.783792146251743,-0.329412569044221
0,0.5,Very Good,G,VS2,60.9,58,1351,5.08,5.1,3.1,0.277712693670765,0.940104373032227,0.968784159049392,0.823985974304378,0.721711506368592,0.628747590817511,0.0880930200219154,0.648518324363977,0.977842018939555,0.285233369329944,0.0339338257191432,1.03491430322662,1.00299521394806,0.887200870777224,-0.345738164484416,0.163061348887468,2.9449857141795,1.73687258901289,-0.0659660601556532,-0.791629694825398
1,0.32,Ideal,F,VS2,61.1,57,828,4.44,4.4,2.7,0.652293358929455,0.0235143676400185,0.773450095904991,0.238126077922061,0.205174898728728,0.568099951837212,0.890240255277604,0.98839436029084,0.0991394692100585,0.582458335207775,-0.888001966861441,-1.12608914489483,-0.610285048881665,-0.00571739083878942,1.2489493577435,1.06657016505114,1.96731438902685,0.727906528984851,0.708578615113342,0.65657392691503
0,1.14,Very Good,E,IF,63.3,57,12647,6.63,6.71,4.22,0.69906395720318,0.677345153642818,0.282093208050355,0.0369539698585868,0.721304582431912,0.0126229652669281,0.333460088120773,0.0638318136334419,0.370760745834559,0.86066573834978,-1.48205395095355,-1.46267245734127,0.524026159554706,0.0953391451495066,0.387082844067718,0.529202019177996,1.57230752708102,0.125532441993529,0.329306707380829,0.125921892491358
1,0.4,Very Good,G,SI1,58.3,62,636,4.81,4.86,2.82,0.649247341556475,0.737780567957088,0.759136933833361,0.734654878731817,0.804454177152365,0.844569170381874,0.774610907770693,0.00550931878387928,0.0694953913334757,0.608515961328521,0.10262745253926,-0.294968779437824,0.815088148755135,0.898593934268965,0.414849407698762,-0.236402228349753,-0.171142625190361,-2.2953735708307,0.152430288867327,-2.30711297149982
1,1.25,Ideal,D,SI2,61.9,54.4,6779,6.9,6.93,4.28,0.308218469144776,0.33161440002732,0.811208741972223,0.0747578688897193,0.132771063828841,0.0931873579975218,0.55280300299637,0.101786833722144,0.76107774511911,0.10928832157515,-1.17232578053908,-1.08781188078594,-1.23092590793868,0.619940385047238,1.17988027239005,1.13842603088667,0.971315669739982,1.50422458846719,1.01562550602237,0.324615708202841
0,2.01,Ideal,H,SI1,65.1,56,16733,7.91,7.84,5.12,0.479817661456764,0.365951647982001,0.16802187403664,0.164577655959874,0.708899080520496,0.698161696782336,0.624960547313094,0.272454590769485,0.0191189327742904,0.69552789744921,1.20675820520649,1.24168729218545,1.2206340219522,0.0197221470234772,0.144808475039977,1.0425101340438,0.859176076172319,-0.612151196585353,-1.58047233578813,-0.262669278695082
0,1.16,Ideal,H,SI2,61.1,56,5509,6.78,6.79,4.15,0.544164707185701,0.84400960453786,0.0263753705658019,0.977878660196438,0.990710904356092,0.433000508928672,0.213044858071953,0.586124140070751,0.655865589156747,0.140396249480546,0.44230896901672,2.33322416811848,0.91063604001783,1.27407361792496,0.235421380142851,0.0615582171904688,0.70784837469206,0.373773958371489,-1.54937644777664,-0.57251073927416
0,0.91,Very Good,E,SI2,62.8,59,3876,6.1,6.16,3.85,0.608888037037104,0.213847220409662,0.0716968362685293,0.0527817944530398,0.403481584973633,0.00655753258615732,0.206264454871416,0.89086072682403,0.0166018106974661,0.374109962489456,1.142247040123,-1.17184245829233,-2.11348817014501,-0.676388220570883,-0.234827157443081,0.448719243948393,0.935274349948371,0.512395048957362,0.324238133932052,-0.979986791158378
1,0.71,Good,F,VS2,57.8,60,2801,5.9,5.87,3.4,0.897328503197059,0.84835454612039,0.848320043412969,0.244489193195477,0.865705617703497,0.326122715137899,0.931460555875674,0.723727554315701,0.945921504637226,0.587370515568182,0.968953531468153,0.0125728691994153,0.751975748446224,1.67707217316913,0.00681485340614219,-0.826732286448827,1.10836541165089,0.771039371784439,2.04584609065277,0.839170126461193
1,1.02,Good,G,VS1,57.3,59,5706,6.71,6.65,3.83,0.0576297375373542,0.871195601299405,0.637613803613931,0.805267706047744,0.457937225466594,0.831215500598773,0.304816350806505,0.937622347613797,0.624212793074548,0.384621455566958,-1.60717161333815,-0.163664758072365,-0.396857656680586,-1.03436995705305,-0.431748292235855,-0.786292937010926,1.23733543687848,0.947394158999819,3.08597209902698,2.73074646364451
0,2.33,Ideal,I,VS2,62.4,57,15073,8.52,8.47,5.31,0.00249068881385028,0.0104037658311427,0.631861999630928,0.524599286494777,0.246755444211885,0.361675831489265,0.929883141070604,0.964614750351757,0.55873610987328,0.407015196047723,0.130022586836659,-0.154886059882726,1.14588270816213,1.53844802083088,1.67304521881886,0.000317009214618857,-0.267691203693654,1.11172218196414,0.468039745925406,0.324648289095396
0,0.23,Very Good,F,VS1,62.1,58,373,3.91,3.95,2.44,0.894475928973407,0.844667371362448,0.769209758145735,0.744026764761657,0.0419052699580789,0.3211106704548,0.00356548512354493,0.0793040003627539,0.701202507829294,0.631439333548769,-0.0950267592452334,0.47026393487496,-0.406687650708599,0.151077508117644,0.80935386466683,-0.228973412476577,-2.02141970789667,-1.73209990198978,0.512964317869459,1.11263008138187
0,0.52,Ideal,G,VS1,61.2,56,1662,5.19,5.22,3.18,0.979758479632437,0.891393199330196,0.304486493114382,0.935776576865464,0.268570496933535,0.0596417784690857,0.506973680108786,0.379010210046545,0.222158651100472,0.313163534272462,-0.466885822208396,-0.339291691789033,-0.168701275411306,-0.0416024998046096,1.16047292951976,0.826447379820365,0.628067301690143,0.691049182328573,1.33115069742292,0.791002791642831
0,0.3,Good,G,VVS1,63.3,55,789,4.26,4.3,2.71,0.622322077164426,0.620799415046349,0.417048060102388,0.0247111881617457,0.176584923174232,0.298966408940032,0.065345065202564,0.109395289327949,0.683131334604695,0.935460977489129,-1.21167144285792,-1.19749764911657,-1.18343264704293,-0.133438231746953,-0.733033670609305,-1.42125610895718,0.261371580513845,0.309500945642819,-0.189020816615672,1.69317357821614
1,0.57,Ideal,E,VS2,61.7,56,1851,5.34,5.36,3.3,0.842932894127443,0.732984140748158,0.479969920823351,0.205065974034369,0.133139521116391,0.722918771672994,0.172443556366488,0.793132334714755,0.668562247417867,0.770338314352557,0.230642039539412,0.378405263242219,0.395474920974484,0.0735851683426704,0.63906069055962,0.309015210665264,0.323096745265352,0.148208340181996,-0.767319573174043,-0.817551862144743
0,0.78,Ideal,D,SI1,62.2,55,3389,5.92,5.95,3.69,0.190328696509823,0.325219279620796,0.484499307116494,0.0377099185716361,0.741282117553055,0.302328599151224,0.714260516222566,0.488125984324142,0.575877991970629,0.0694706223439425,-0.625234632008794,-1.19764897779926,0.970604857180465,0.707005096304152,-0.373262445686197,-0.727666699631164,-1.9028493085881,-0.405958717616815,1.00247637182254,0.0533159805635055
